
Country,Date,New Cases,New Deaths,Total Vaccinations,Stringency Index
Argentina,2024-03-12,1921.0,8.0,,
Argentina,2024-03-13,,,,
Argentina,2024-03-14,,,,
Argentina,2024-03-15,,,,
Argentina,2024-03-16,,,,
Argentina,2024-03-17,,,,
Argentina,2024-03-18,,,,
Argentina,2024-03-19,1322.0,10.0,,
Argentina,2024-03-20,,,,
Argentina,2024-03-21,,,,
Argentina,2024-03-22,,,,
Argentina,2024-03-23,,,,
Argentina,2024-03-24,,,,
Argentina,2024-03-25,,,,
Argentina,2024-03-26,683.0,6.0,,
Argentina,2024-03-27,,,,
Argentina,2024-03-28,,,,
Argentina,2024-03-29,,,,
Argentina,2024-03-30,,,,
Argentina,2024-03-31,,,,
Argentina,2024-04-01,,,,
Argentina,2024-04-02,419.0,,,
Argentina,2024-04-03,,,,
Argentina,2024-04-04,,,,
Argentina,2024-04-05,,,,
Argentina,2024-04-06,,,,
Argentina,2024-04-07,,,,
Argentina,2024-04-08,,,,
Argentina,2024-04-09,281.0,1.0,,
Argentina,2024-04-10,,,,
Argentina,2024-04-11,,,,
Argentina,2024-04-12,,,,
Argentina,2024-04-13,,,,
Argentina,2024-04-14,,,,
Argentina,2024-04-15,,,,
Argentina,2024-04-16,213.0,2.0,,
Argentina,2024-04-17,,,,
Argentina,2024-04-18,,,,
Argentina,2024-04-19,,,,
Argentina,2024-04-20,,,,
Argentina,2024-04-21,,,,
Argentina,2024-04-22,,,,
Argentina,2024-04-23,152.0,,,
Argentina,2024-04-24,,,,
Argentina,2024-04-25,,,,
Argentina,2024-04-26,,,,
Argentina,2024-04-27,,,,
Argentina,2024-04-28,,,,
Argentina,2024-04-29,,,,
Argentina,2024-04-30,122.0,3.0,,
Argentina,2024-05-01,,,,
Argentina,2024-05-02,,,,
Argentina,2024-05-03,,,,
Argentina,2024-05-04,,,,
Argentina,2024-05-05,,,,
Argentina,2024-05-06,,,,
Argentina,2024-05-07,80.0,,,
Argentina,2024-05-08,,,,
Argentina,2024-05-09,,,,
Argentina,2024-05-10,,,,
Argentina,2024-05-11,,,,
Argentina,2024-05-12,,,,
Argentina,2024-05-13,,,,
Argentina,2024-05-14,93.0,2.0,,
Argentina,2024-05-15,,,,
Argentina,2024-05-16,,,,
Argentina,2024-05-17,,,,
Argentina,2024-05-18,,,,
Argentina,2024-05-19,,,,
Argentina,2024-05-20,,,,
Argentina,2024-05-21,117.0,3.0,,
Argentina,2024-05-22,,,,
Argentina,2024-05-23,,,,
Argentina,2024-05-24,,,,
Argentina,2024-05-25,,,,
Argentina,2024-05-26,,,,
Argentina,2024-05-27,,,,
Argentina,2024-05-28,108.0,1.0,,
Argentina,2024-05-29,,,,
Argentina,2024-05-30,,,,
Argentina,2024-05-31,,,,
Argentina,2024-06-01,,,,
Argentina,2024-06-02,,,,
Argentina,2024-06-03,,,,
Argentina,2024-06-04,132.0,3.0,,
Argentina,2024-06-05,,,,
Argentina,2024-06-06,,,,
Argentina,2024-06-07,,,,
Argentina,2024-06-08,,,,
Argentina,2024-06-09,,,,
Argentina,2024-06-10,,,,
Argentina,2024-06-11,139.0,,,
Argentina,2024-06-12,,,,
Argentina,2024-06-13,,,,
Argentina,2024-06-14,,,,
Argentina,2024-06-15,,,,
Argentina,2024-06-16,,,,
Argentina,2024-06-17,,,,
Argentina,2024-06-18,126.0,2.0,,
Argentina,2024-06-19,,,,
Argentina,2024-06-20,,,,
Argentina,2024-06-21,,,,
Argentina,2024-06-22,,,,
Argentina,2024-06-23,,,,
Argentina,2024-06-24,,,,
Argentina,2024-06-25,110.0,1.0,,
Argentina,2024-06-26,,,,
Argentina,2024-06-27,,,,
Argentina,2024-06-28,,,,
Argentina,2024-06-29,,,,
Argentina,2024-06-30,,,,
Argentina,2024-07-01,,,,
Argentina,2024-07-02,86.0,1.0,,
Argentina,2024-07-03,,,,
Argentina,2024-07-04,,,,
Argentina,2024-07-05,,,,
Argentina,2024-07-06,,,,
Argentina,2024-07-07,,,,
Argentina,2024-07-08,,,,
Argentina,2024-07-09,82.0,1.0,,
Argentina,2024-07-10,,,,
Argentina,2024-07-11,,,,
Argentina,2024-07-12,,,,
Argentina,2024-07-13,,,,
Argentina,2024-07-14,,,,
Argentina,2024-07-15,,,,
Argentina,2024-07-16,96.0,,,
Argentina,2024-07-17,,,,
Argentina,2024-07-18,,,,
Argentina,2024-07-19,,,,
Argentina,2024-07-20,,,,
Argentina,2024-07-21,,,,
Argentina,2024-07-22,,,,
Argentina,2024-07-23,102.0,1.0,,
Argentina,2024-07-24,,,,
Argentina,2024-07-25,,,,
Argentina,2024-07-26,,,,
Argentina,2024-07-27,,,,
Argentina,2024-07-28,,,,
Argentina,2024-07-29,,,,
Argentina,2024-07-30,127.0,2.0,,
Argentina,2024-07-31,,,,
Argentina,2024-08-01,,,,
Argentina,2024-08-02,,,,
Argentina,2024-08-03,,,,
Argentina,2024-08-04,,,,
Argentina,2024-08-05,,,,
Argentina,2024-08-06,138.0,,,
Argentina,2024-08-07,,,,
Argentina,2024-08-08,,,,
Argentina,2024-08-09,,,,
Argentina,2024-08-10,,,,
Argentina,2024-08-11,,,,
Argentina,2024-08-12,,,,
Argentina,2024-08-13,156.0,1.0,,
Argentina,2024-08-14,,,,
Argentina,2024-08-15,,,,
Argentina,2024-08-16,,,,
Argentina,2024-08-17,,,,
Argentina,2024-08-18,,,,
Argentina,2024-08-19,,,,
Argentina,2024-08-20,183.0,,,
Argentina,2024-08-21,,,,
Argentina,2024-08-22,,,,
Argentina,2024-08-23,,,,
Argentina,2024-08-24,,,,
Argentina,2024-08-25,,,,
Argentina,2024-08-26,,,,
Argentina,2024-08-27,200.0,4.0,,
Argentina,2024-08-28,,,,
Argentina,2024-08-29,,,,
Argentina,2024-08-30,,,,
Argentina,2024-08-31,,,,
Argentina,2024-09-01,,,,
Argentina,2024-09-02,,,,
Argentina,2024-09-03,329.0,1.0,,
Argentina,2024-09-04,,,,
Argentina,2024-09-05,,,,
Argentina,2024-09-06,,,,
Argentina,2024-09-07,,,,
Argentina,2024-09-08,,,,
Argentina,2024-09-09,,,,
Argentina,2024-09-10,377.0,6.0,,
Argentina,2024-09-11,,,,
Argentina,2024-09-12,,,,
Argentina,2024-09-13,,,,
Argentina,2024-09-14,,,,
Argentina,2024-09-15,,,,
Argentina,2024-09-16,,,,
Argentina,2024-09-17,501.0,2.0,,
Argentina,2024-09-18,,,,
Argentina,2024-09-19,,,,
Argentina,2024-09-20,,,,
Argentina,2024-09-21,,,,
Argentina,2024-09-22,,,,
Argentina,2024-09-23,,,,
Argentina,2024-09-24,538.0,3.0,,
Argentina,2024-09-25,,,,
Argentina,2024-09-26,,,,
Argentina,2024-09-27,,,,
Argentina,2024-09-28,,,,
Argentina,2024-09-29,,,,
Argentina,2024-09-30,,,,
Argentina,2024-10-01,659.0,3.0,,
Argentina,2024-10-02,,,,
Argentina,2024-10-03,,,,
Argentina,2024-10-04,,,,
Argentina,2024-10-05,,,,
Argentina,2024-10-06,,,,
Argentina,2024-10-07,,,,
Argentina,2024-10-08,759.0,2.0,,
Argentina,2024-10-09,,,,
Argentina,2024-10-10,,,,
Argentina,2024-10-11,,,,
Argentina,2024-10-12,,,,
Argentina,2024-10-13,,,,
Argentina,2024-10-14,,,,
Argentina,2024-10-15,871.0,3.0,,
Argentina,2024-10-16,,,,
Argentina,2024-10-17,,,,
Argentina,2024-10-18,,,,
Argentina,2024-10-19,,,,
Argentina,2024-10-20,,,,
Argentina,2024-10-21,,,,
Argentina,2024-10-22,771.0,5.0,,
Argentina,2024-10-23,,,,
Argentina,2024-10-24,,,,
Argentina,2024-10-25,,,,
Argentina,2024-10-26,,,,
Argentina,2024-10-27,,,,
Argentina,2024-10-28,,,,
Argentina,2024-10-29,963.0,3.0,,
Argentina,2024-10-30,,,,
Argentina,2024-10-31,,,,
Argentina,2024-11-01,,,,
Argentina,2024-11-02,,,,
Argentina,2024-11-03,,,,
Argentina,2024-11-04,,,,
Argentina,2024-11-05,946.0,2.0,,
Argentina,2024-11-06,,,,
Argentina,2024-11-07,,,,
Argentina,2024-11-08,,,,
Argentina,2024-11-09,,,,
Argentina,2024-11-10,,,,
Argentina,2024-11-11,,,,
Argentina,2024-11-12,541.0,8.0,,
Argentina,2024-11-13,,,,
Argentina,2024-11-14,,,,
Argentina,2024-11-15,,,,
Argentina,2024-11-16,,,,
Argentina,2024-11-17,,,,
Argentina,2024-11-18,,,,
Argentina,2024-11-19,380.0,3.0,,
Argentina,2024-11-20,,,,
Argentina,2024-11-21,,,,
Argentina,2024-11-22,,,,
Argentina,2024-11-23,,,,
Argentina,2024-11-24,,,,
Argentina,2024-11-25,,,,
Argentina,2024-11-26,312.0,6.0,,
Argentina,2024-11-27,,,,
Argentina,2024-11-28,,,,
Argentina,2024-11-29,,,,
Argentina,2024-11-30,,,,
Argentina,2024-12-01,,,,
Argentina,2024-12-02,,,,
Argentina,2024-12-03,222.0,2.0,,
Argentina,2024-12-04,,,,
Argentina,2024-12-05,,,,
Argentina,2024-12-06,,,,
Argentina,2024-12-07,,,,
Argentina,2024-12-08,,,,
Argentina,2024-12-09,,,,
Argentina,2024-12-10,178.0,7.0,,
Argentina,2024-12-11,,,,
Argentina,2024-12-12,,,,
Argentina,2024-12-13,,,,
Argentina,2024-12-14,,,,
Argentina,2024-12-15,,,,
Argentina,2024-12-16,,,,
Argentina,2024-12-17,138.0,1.0,,
Argentina,2024-12-18,,,,
Argentina,2024-12-19,,,,
Argentina,2024-12-20,,,,
Argentina,2024-12-21,,,,
Argentina,2024-12-22,,,,
Argentina,2024-12-23,,,,
Argentina,2024-12-24,86.0,2.0,,
Argentina,2024-12-25,,,,
Argentina,2024-12-26,,,,
Argentina,2024-12-27,,,,
Argentina,2024-12-28,,,,
Argentina,2024-12-29,,,,
Argentina,2024-12-30,,,,
Argentina,2024-12-31,86.0,,,
Brazil,2022-01-01,13405.0,167.0,,
Brazil,2022-01-02,10282.0,72.0,,
Brazil,2022-01-03,3986.0,49.0,,
Brazil,2022-01-04,1721.0,28.0,,
Brazil,2022-01-05,11850.0,76.0,,
Brazil,2022-01-06,18759.0,175.0,,
Brazil,2022-01-07,27267.0,129.0,,
Brazil,2022-01-08,35826.0,128.0,,
Brazil,2022-01-09,63292.0,181.0,,
Brazil,2022-01-10,49303.0,115.0,,
Brazil,2022-01-11,24382.0,44.0,,
Brazil,2022-01-12,34788.0,110.0,,
Brazil,2022-01-13,70765.0,147.0,,
Brazil,2022-01-14,86631.0,133.0,,
Brazil,2022-01-15,98826.0,174.0,,
Brazil,2022-01-16,112286.0,251.0,,
Brazil,2022-01-17,48520.0,175.0,,
Brazil,2022-01-18,24934.0,74.0,,
Brazil,2022-01-19,74134.0,121.0,,
Brazil,2022-01-20,137103.0,351.0,,
Brazil,2022-01-21,204854.0,338.0,,
Brazil,2022-01-22,168495.0,350.0,,
Brazil,2022-01-23,166539.0,358.0,,
Brazil,2022-01-24,157393.0,238.0,,
Brazil,2022-01-25,135080.0,296.0,,
Brazil,2022-01-26,80340.0,259.0,,
Brazil,2022-01-27,186722.0,487.0,,
Brazil,2022-01-28,224567.0,570.0,,
Brazil,2022-01-29,228954.0,672.0,,
Brazil,2022-01-30,269968.0,799.0,,
Brazil,2022-01-31,179816.0,640.0,,
Brazil,2022-02-01,134175.0,330.0,,
Brazil,2022-02-02,77947.0,284.0,,
Brazil,2022-02-03,193465.0,929.0,,
Brazil,2022-02-04,172903.0,893.0,,
Brazil,2022-02-05,298408.0,1041.0,,
Brazil,2022-02-06,184311.0,493.0,,
Brazil,2022-02-07,197442.0,1308.0,,
Brazil,2022-02-08,59737.0,391.0,,
Brazil,2022-02-09,66583.0,428.0,,
Brazil,2022-02-10,177027.0,1189.0,,
Brazil,2022-02-11,178814.0,1264.0,,
Brazil,2022-02-12,164066.0,943.0,,
Brazil,2022-02-13,166009.0,1135.0,,
Brazil,2022-02-14,140234.0,896.0,,
Brazil,2022-02-15,54220.0,314.0,,
Brazil,2022-02-16,58540.0,473.0,,
Brazil,2022-02-17,120549.0,854.0,,
Brazil,2022-02-18,147734.0,1085.0,,
Brazil,2022-02-19,131049.0,1128.0,,
Brazil,2022-02-20,121027.0,1127.0,,
Brazil,2022-02-21,108725.0,851.0,,
Brazil,2022-02-22,40625.0,406.0,,
Brazil,2022-02-23,37339.0,318.0,,
Brazil,2022-02-24,105776.0,816.0,,
Brazil,2022-02-25,133563.0,999.0,,
Brazil,2022-02-26,93757.0,971.0,,
Brazil,2022-02-27,,,,
Brazil,2022-02-28,165403.0,1523.0,,
Brazil,2022-03-01,24054.0,221.0,,
Brazil,2022-03-02,19516.0,199.0,,
Brazil,2022-03-03,23545.0,297.0,,
Brazil,2022-03-04,30995.0,370.0,,
Brazil,2022-03-05,61870.0,578.0,,
Brazil,2022-03-06,69769.0,677.0,,
Brazil,2022-03-07,59253.0,672.0,,
Brazil,2022-03-08,15961.0,216.0,,
Brazil,2022-03-09,20456.0,198.0,,
Brazil,2022-03-10,68893.0,488.0,,
Brazil,2022-03-11,54906.0,669.0,,
Brazil,2022-03-12,56635.0,588.0,,
Brazil,2022-03-13,55211.0,470.0,,
Brazil,2022-03-14,45020.0,389.0,,
Brazil,2022-03-15,18642.0,133.0,,
Brazil,2022-03-16,11287.0,171.0,,
Brazil,2022-03-17,52094.0,336.0,,
Brazil,2022-03-18,45882.0,355.0,,
Brazil,2022-03-19,49601.0,485.0,,
Brazil,2022-03-20,45472.0,373.0,,
Brazil,2022-03-21,44154.0,304.0,,
Brazil,2022-03-22,13218.0,103.0,,
Brazil,2022-03-23,11110.0,97.0,,
Brazil,2022-03-24,41021.0,394.0,,
Brazil,2022-03-25,47376.0,302.0,,
Brazil,2022-03-26,37690.0,312.0,,
Brazil,2022-03-27,34576.0,256.0,,
Brazil,2022-03-28,,,,
Brazil,2022-03-29,40161.0,313.0,,
Brazil,2022-03-30,9923.0,77.0,,
Brazil,2022-03-31,30056.0,285.0,,
Brazil,2022-04-01,33937.0,263.0,,
Brazil,2022-04-02,31561.0,253.0,,
Brazil,2022-04-03,27270.0,245.0,,
Brazil,2022-04-04,17062.0,106.0,,
Brazil,2022-04-05,7210.0,39.0,,
Brazil,2022-04-06,13361.0,165.0,,
Brazil,2022-04-07,27331.0,216.0,,
Brazil,2022-04-08,27120.0,195.0,,
Brazil,2022-04-09,26502.0,250.0,,
Brazil,2022-04-10,30212.0,149.0,,
Brazil,2022-04-11,21229.0,98.0,,
Brazil,2022-04-12,7210.0,38.0,,
Brazil,2022-04-13,8803.0,69.0,,
Brazil,2022-04-14,22724.0,166.0,,
Brazil,2022-04-15,26924.0,163.0,,
Brazil,2022-04-16,23171.0,140.0,,
Brazil,2022-04-17,13278.0,111.0,,
Brazil,2022-04-18,2775.0,31.0,,
Brazil,2022-04-19,2541.0,22.0,,
Brazil,2022-04-20,8470.0,66.0,,
Brazil,2022-04-21,14131.0,125.0,,
Brazil,2022-04-22,36750.0,263.0,,
Brazil,2022-04-23,18660.0,92.0,,
Brazil,2022-04-24,8068.0,51.0,,
Brazil,2022-04-25,6957.0,53.0,,
Brazil,2022-04-26,3809.0,36.0,,
Brazil,2022-04-27,6456.0,76.0,,
Brazil,2022-04-28,22142.0,144.0,,
Brazil,2022-04-29,20943.0,245.0,,
Brazil,2022-04-30,19916.0,114.0,,
Brazil,2022-05-01,14122.0,185.0,,
Brazil,2022-05-02,15194.0,87.0,,
Brazil,2022-05-03,6263.0,16.0,,
Brazil,2022-05-04,6498.0,89.0,,
Brazil,2022-05-05,21432.0,92.0,,
Brazil,2022-05-06,20072.0,65.0,,
Brazil,2022-05-07,21682.0,137.0,,
Brazil,2022-05-08,19725.0,195.0,,
Brazil,2022-05-09,14622.0,35.0,,
Brazil,2022-05-10,6006.0,13.0,,
Brazil,2022-05-11,9709.0,53.0,,
Brazil,2022-05-12,20143.0,198.0,,
Brazil,2022-05-13,23398.0,126.0,,
Brazil,2022-05-14,21344.0,125.0,,
Brazil,2022-05-15,25609.0,139.0,,
Brazil,2022-05-16,17355.0,92.0,,
Brazil,2022-05-17,6296.0,46.0,,
Brazil,2022-05-18,13510.0,69.0,,
Brazil,2022-05-19,26386.0,229.0,,
Brazil,2022-05-20,13525.0,103.0,,
Brazil,2022-05-21,10415.0,114.0,,
Brazil,2022-05-22,10187.0,60.0,,
Brazil,2022-05-23,16194.0,35.0,,
Brazil,2022-05-24,12613.0,99.0,,
Brazil,2022-05-25,12775.0,39.0,,
Brazil,2022-05-26,32820.0,239.0,,
Brazil,2022-05-27,9787.0,132.0,,
Brazil,2022-05-28,33910.0,143.0,,
Brazil,2022-05-29,40633.0,139.0,,
Brazil,2022-05-30,24239.0,72.0,,
Brazil,2022-05-31,8195.0,62.0,,
Brazil,2022-06-01,24082.0,63.0,,
Brazil,2022-06-02,41377.0,160.0,,
Brazil,2022-06-03,40979.0,125.0,,
Brazil,2022-06-04,41273.0,127.0,,
Brazil,2022-06-05,36189.0,43.0,,
Brazil,2022-06-06,15590.0,26.0,,
Brazil,2022-06-07,6266.0,8.0,,
Brazil,2022-06-08,35783.0,36.0,,
Brazil,2022-06-09,71045.0,307.0,,
Brazil,2022-06-10,49614.0,299.0,,
Brazil,2022-06-11,45073.0,143.0,,
Brazil,2022-06-12,56491.0,170.0,,
Brazil,2022-06-13,27796.0,114.0,,
Brazil,2022-06-14,11728.0,36.0,,
Brazil,2022-06-15,40173.0,70.0,,
Brazil,2022-06-16,44441.0,174.0,,
Brazil,2022-06-17,70290.0,339.0,,
Brazil,2022-06-18,32934.0,151.0,,
Brazil,2022-06-19,28672.0,72.0,,
Brazil,2022-06-20,20127.0,94.0,,
Brazil,2022-06-21,10691.0,55.0,,
Brazil,2022-06-22,50272.0,96.0,,
Brazil,2022-06-23,64362.0,229.0,,
Brazil,2022-06-24,71906.0,140.0,,
Brazil,2022-06-25,72049.0,365.0,,
Brazil,2022-06-26,60384.0,334.0,,
Brazil,2022-06-27,38793.0,140.0,,
Brazil,2022-06-28,16679.0,36.0,,
Brazil,2022-06-29,51678.0,127.0,,
Brazil,2022-06-30,76638.0,316.0,,
Brazil,2022-07-01,75925.0,277.0,,
Brazil,2022-07-02,75139.0,291.0,,
Brazil,2022-07-03,76045.0,284.0,,
Brazil,2022-07-04,37784.0,158.0,,
Brazil,2022-07-05,18575.0,53.0,,
Brazil,2022-07-06,45501.0,122.0,,
Brazil,2022-07-07,74591.0,396.0,,
Brazil,2022-07-08,77166.0,361.0,,
Brazil,2022-07-09,72050.0,283.0,,
Brazil,2022-07-10,71114.0,266.0,,
Brazil,2022-07-11,43657.0,215.0,,
Brazil,2022-07-12,,,,
Brazil,2022-07-13,66006.0,204.0,,
Brazil,2022-07-14,64048.0,344.0,,
Brazil,2022-07-15,72224.0,380.0,,
Brazil,2022-07-16,65379.0,297.0,,
Brazil,2022-07-17,107959.0,311.0,,
Brazil,2022-07-18,40149.0,205.0,,
Brazil,2022-07-19,10852.0,55.0,,
Brazil,2022-07-20,38697.0,168.0,,
Brazil,2022-07-21,57999.0,353.0,,
Brazil,2022-07-22,56480.0,346.0,,
Brazil,2022-07-23,51433.0,269.0,,
Brazil,2022-07-24,,,,
Brazil,2022-07-25,75806.0,441.0,,
Brazil,2022-07-26,9823.0,37.0,,
Brazil,2022-07-27,30609.0,179.0,,
Brazil,2022-07-28,37914.0,351.0,,
Brazil,2022-07-29,44514.0,310.0,,
Brazil,2022-07-30,44592.0,265.0,,
Brazil,2022-07-31,41713.0,244.0,,
Brazil,2022-08-01,22889.0,173.0,,
Brazil,2022-08-02,20313.0,28.0,,
Brazil,2022-08-03,22064.0,201.0,,
Brazil,2022-08-04,34464.0,295.0,,
Brazil,2022-08-05,33633.0,265.0,,
Brazil,2022-08-06,40433.0,261.0,,
Brazil,2022-08-07,29976.0,222.0,,
Brazil,2022-08-08,16703.0,181.0,,
Brazil,2022-08-09,7198.0,57.0,,
Brazil,2022-08-10,17409.0,170.0,,
Brazil,2022-08-11,30220.0,365.0,,
Brazil,2022-08-12,30935.0,255.0,,
Brazil,2022-08-13,27644.0,220.0,,
Brazil,2022-08-14,23552.0,247.0,,
Brazil,2022-08-15,17726.0,147.0,,
Brazil,2022-08-16,4429.0,37.0,,
Brazil,2022-08-17,7954.0,120.0,,
Brazil,2022-08-18,23040.0,206.0,,
Brazil,2022-08-19,21927.0,247.0,,
Brazil,2022-08-20,22167.0,206.0,,
Brazil,2022-08-21,18863.0,142.0,,
Brazil,2022-08-22,15548.0,144.0,,
Brazil,2022-08-23,5079.0,47.0,,
Brazil,2022-08-24,6218.0,122.0,,
Brazil,2022-08-25,20241.0,203.0,,
Brazil,2022-08-26,18277.0,202.0,,
Brazil,2022-08-27,21039.0,157.0,,
Brazil,2022-08-28,18270.0,164.0,,
Brazil,2022-08-29,12386.0,75.0,,
Brazil,2022-08-30,3452.0,22.0,,
Brazil,2022-08-31,12458.0,128.0,,
Brazil,2022-09-01,16806.0,229.0,,
Brazil,2022-09-02,15842.0,114.0,,
Brazil,2022-09-03,14821.0,182.0,,
Brazil,2022-09-04,11471.0,115.0,,
Brazil,2022-09-05,11722.0,92.0,,
Brazil,2022-09-06,9672.0,71.0,,
Brazil,2022-09-07,,,,
Brazil,2022-09-08,13392.0,155.0,,
Brazil,2022-09-09,8892.0,57.0,,
Brazil,2022-09-10,4206.0,85.0,,
Brazil,2022-09-11,12710.0,91.0,,
Brazil,2022-09-12,9409.0,40.0,,
Brazil,2022-09-13,,,,
Brazil,2022-09-14,7809.0,45.0,,
Brazil,2022-09-15,10420.0,104.0,,
Brazil,2022-09-16,14525.0,119.0,,
Brazil,2022-09-17,9931.0,82.0,,
Brazil,2022-09-18,10252.0,97.0,,
Brazil,2022-09-19,2978.0,34.0,,
Brazil,2022-09-20,4984.0,42.0,,
Brazil,2022-09-21,4980.0,52.0,,
Brazil,2022-09-22,8741.0,90.0,,
Brazil,2022-09-23,7179.0,86.0,,
Brazil,2022-09-24,8708.0,73.0,,
Brazil,2022-09-25,7772.0,73.0,,
Brazil,2022-09-26,6567.0,32.0,,
Brazil,2022-09-27,1226.0,23.0,,
Brazil,2022-09-28,6068.0,30.0,,
Brazil,2022-09-29,8289.0,46.0,,
Brazil,2022-09-30,7613.0,46.0,,
Brazil,2022-10-01,9541.0,51.0,,
Brazil,2022-10-02,8793.0,58.0,,
Brazil,2022-10-03,5986.0,218.0,,
Brazil,2022-10-04,1023.0,66.0,,
Brazil,2022-10-05,4996.0,51.0,,
Brazil,2022-10-06,7367.0,93.0,,
Brazil,2022-10-07,7121.0,109.0,,
Brazil,2022-10-08,8216.0,133.0,,
Brazil,2022-10-09,7904.0,97.0,,
Brazil,2022-10-10,3888.0,39.0,,
Brazil,2022-10-11,482.0,9.0,,
Brazil,2022-10-12,4682.0,26.0,,
Brazil,2022-10-13,7350.0,86.0,,
Brazil,2022-10-14,5114.0,63.0,,
Brazil,2022-10-15,3212.0,43.0,,
Brazil,2022-10-16,6597.0,75.0,,
Brazil,2022-10-17,2216.0,9.0,,
Brazil,2022-10-18,380.0,2.0,,
Brazil,2022-10-19,5532.0,88.0,,
Brazil,2022-10-20,8283.0,83.0,,
Brazil,2022-10-21,8447.0,157.0,,
Brazil,2022-10-22,4939.0,,,
Brazil,2022-10-23,4383.0,44.0,,
Brazil,2022-10-24,1508.0,39.0,,
Brazil,2022-10-25,1636.0,8.0,,
Brazil,2022-10-26,9523.0,92.0,,
Brazil,2022-10-27,6015.0,44.0,,
Brazil,2022-10-28,7751.0,197.0,,
Brazil,2022-10-29,8183.0,55.0,,
Brazil,2022-10-30,6969.0,118.0,,
Brazil,2022-10-31,1842.0,11.0,,
Brazil,2022-11-01,797.0,1.0,,
Brazil,2022-11-02,3883.0,65.0,,
Brazil,2022-11-03,8286.0,62.0,,
Brazil,2022-11-04,2302.0,9.0,,
Brazil,2022-11-05,6971.0,39.0,,
Brazil,2022-11-06,2755.0,65.0,,
Brazil,2022-11-07,1310.0,10.0,,
Brazil,2022-11-08,1077.0,6.0,,
Brazil,2022-11-09,4042.0,47.0,,
Brazil,2022-11-10,12661.0,92.0,,
Brazil,2022-11-11,9406.0,80.0,,
Brazil,2022-11-12,12017.0,40.0,,
Brazil,2022-11-13,18622.0,49.0,,
Brazil,2022-11-14,3739.0,,,
Brazil,2022-11-15,994.0,2.0,,
Brazil,2022-11-16,8123.0,36.0,,
Brazil,2022-11-17,2073.0,8.0,,
Brazil,2022-11-18,14946.0,62.0,,
Brazil,2022-11-19,32970.0,71.0,,
Brazil,2022-11-20,28452.0,72.0,,
Brazil,2022-11-21,7714.0,13.0,,
Brazil,2022-11-22,4325.0,8.0,,
Brazil,2022-11-23,23760.0,111.0,,
Brazil,2022-11-24,16858.0,116.0,,
Brazil,2022-11-25,29884.0,117.0,,
Brazil,2022-11-26,22637.0,69.0,,
Brazil,2022-11-27,44830.0,101.0,,
Brazil,2022-11-28,,,,
Brazil,2022-11-29,18698.0,37.0,,
Brazil,2022-11-30,20385.0,57.0,,
Brazil,2022-12-01,44039.0,129.0,,
Brazil,2022-12-02,33534.0,136.0,,
Brazil,2022-12-03,35978.0,144.0,,
Brazil,2022-12-04,35409.0,129.0,,
Brazil,2022-12-05,24227.0,35.0,,
Brazil,2022-12-06,7332.0,15.0,,
Brazil,2022-12-07,27086.0,105.0,,
Brazil,2022-12-08,55908.0,180.0,,
Brazil,2022-12-09,45682.0,168.0,,
Brazil,2022-12-10,33935.0,100.0,,
Brazil,2022-12-11,,,,
Brazil,2022-12-12,39045.0,70.0,,
Brazil,2022-12-13,6777.0,7.0,,
Brazil,2022-12-14,66232.0,261.0,,
Brazil,2022-12-15,,,,
Brazil,2022-12-16,107641.0,434.0,,
Brazil,2022-12-17,58421.0,203.0,,
Brazil,2022-12-18,59694.0,158.0,,
Brazil,2022-12-19,22584.0,53.0,,
Brazil,2022-12-20,9868.0,20.0,,
Brazil,2022-12-21,43085.0,158.0,,
Brazil,2022-12-22,56697.0,239.0,,
Brazil,2022-12-23,42681.0,181.0,,
Brazil,2022-12-24,48404.0,191.0,,
Brazil,2022-12-25,31492.0,91.0,,
Brazil,2022-12-26,,,,
Brazil,2022-12-27,,,,
Brazil,2022-12-28,66052.0,226.0,,
Brazil,2022-12-29,35898.0,230.0,,
Brazil,2022-12-30,38434.0,363.0,,
Brazil,2022-12-31,37694.0,172.0,,
Brazil,2023-01-01,28866.0,119.0,,
Brazil,2023-01-02,,,,
Brazil,2023-01-03,,,,
Brazil,2023-01-04,31085.0,128.0,,
Brazil,2023-01-05,28057.0,211.0,,
Brazil,2023-01-06,32715.0,219.0,,
Brazil,2023-01-07,27674.0,158.0,,
Brazil,2023-01-08,26402.0,210.0,,
Brazil,2023-01-09,11172.0,27.0,,
Brazil,2023-01-10,1664.0,11.0,,
Brazil,2023-01-11,21236.0,100.0,,
Brazil,2023-01-12,41146.0,68.0,,
Brazil,2023-01-13,26433.0,103.0,,
Brazil,2023-01-14,19070.0,148.0,,
Brazil,2023-01-15,,,,
Brazil,2023-01-16,26779.0,102.0,,
Brazil,2023-01-17,3385.0,5.0,,
Brazil,2023-01-18,12688.0,67.0,,
Brazil,2023-01-19,24260.0,114.0,,
Brazil,2023-01-20,12797.0,91.0,,
Brazil,2023-01-21,21031.0,472.0,,
Brazil,2023-01-22,13976.0,101.0,,
Brazil,2023-01-23,4650.0,66.0,,
Brazil,2023-01-24,552.0,3.0,,
Brazil,2023-01-25,12860.0,85.0,,
Brazil,2023-01-26,20497.0,143.0,,
Brazil,2023-01-27,17267.0,118.0,,
Brazil,2023-01-28,11450.0,93.0,,
Brazil,2023-01-29,11140.0,46.0,,
Brazil,2023-01-30,2511.0,15.0,,
Brazil,2023-01-31,483.0,2.0,,
