Country,Date (YYYY-MM-DD),New Cases,New Deaths,Total Vaccinations,Stringency Index
Australia,2023-07-03,10511.0,0.0,,
Australia,2023-07-04,0.0,0.0,,
Australia,2023-07-05,0.0,0.0,,
Australia,2023-07-06,0.0,0.0,68247343.0,
Australia,2023-07-07,0.0,0.0,,
Australia,2023-07-08,0.0,0.0,,
Australia,2023-07-09,0.0,0.0,,
Australia,2023-07-10,7826.0,0.0,,
Australia,2023-07-11,0.0,0.0,,
Australia,2023-07-12,0.0,0.0,,
Australia,2023-07-13,0.0,0.0,,
Australia,2023-07-14,0.0,0.0,,
Australia,2023-07-15,0.0,0.0,,
Australia,2023-07-16,0.0,0.0,,
Australia,2023-07-17,6495.0,-76.0,,
Australia,2023-07-18,0.0,0.0,,
Australia,2023-07-19,0.0,0.0,,
Australia,2023-07-20,0.0,0.0,,
Australia,2023-07-21,0.0,0.0,,
Australia,2023-07-22,0.0,0.0,,
Australia,2023-07-23,0.0,0.0,,
Australia,2023-07-24,5525.0,85.0,,
Australia,2023-07-25,0.0,0.0,,
Australia,2023-07-26,0.0,0.0,,
Australia,2023-07-27,0.0,0.0,,
Australia,2023-07-28,0.0,0.0,,
Australia,2023-07-29,0.0,0.0,,
Australia,2023-07-30,0.0,0.0,,
Australia,2023-07-31,5410.0,60.0,,
Australia,2023-08-01,0.0,0.0,,
Australia,2023-08-02,0.0,0.0,,
Australia,2023-08-03,0.0,0.0,68480571.0,
Australia,2023-08-04,0.0,0.0,,
Australia,2023-08-05,0.0,0.0,,
Australia,2023-08-06,0.0,0.0,,
Australia,2023-08-07,5116.0,67.0,,
Australia,2023-08-08,0.0,0.0,,
Australia,2023-08-09,0.0,0.0,,
Australia,2023-08-10,0.0,0.0,,
Australia,2023-08-11,0.0,0.0,,
Australia,2023-08-12,0.0,0.0,,
Australia,2023-08-13,0.0,0.0,,
Australia,2023-08-14,5194.0,56.0,,
Australia,2023-08-15,0.0,0.0,,
Australia,2023-08-16,0.0,0.0,,
Australia,2023-08-17,0.0,0.0,,
Australia,2023-08-18,0.0,0.0,,
Australia,2023-08-19,0.0,0.0,,
Australia,2023-08-20,0.0,0.0,,
Australia,2023-08-21,5176.0,53.0,,
Australia,2023-08-22,0.0,0.0,,
Australia,2023-08-23,0.0,0.0,,
Australia,2023-08-24,0.0,0.0,,
Australia,2023-08-25,0.0,0.0,,
Australia,2023-08-26,0.0,0.0,,
Australia,2023-08-27,0.0,0.0,,
Australia,2023-08-28,5491.0,39.0,,
Australia,2023-08-29,0.0,0.0,,
Australia,2023-08-30,0.0,0.0,,
Australia,2023-08-31,0.0,0.0,,
Australia,2023-09-01,0.0,0.0,,
Australia,2023-09-02,0.0,0.0,,
Australia,2023-09-03,0.0,0.0,,
Australia,2023-09-04,5033.0,40.0,,
Australia,2023-09-05,0.0,0.0,,
Australia,2023-09-06,0.0,0.0,,
Australia,2023-09-07,0.0,0.0,68653247.0,
Australia,2023-09-08,0.0,0.0,,
Australia,2023-09-09,0.0,0.0,,
Australia,2023-09-10,0.0,0.0,,
Australia,2023-09-11,5017.0,38.0,,
Australia,2023-09-12,0.0,0.0,,
Australia,2023-09-13,0.0,0.0,,
Australia,2023-09-14,0.0,0.0,,
Australia,2023-09-15,0.0,0.0,,
Australia,2023-09-16,0.0,0.0,,
Australia,2023-09-17,0.0,0.0,,
Australia,2023-09-18,5189.0,37.0,,
Australia,2023-09-19,0.0,0.0,,
Australia,2023-09-20,0.0,0.0,,
Australia,2023-09-21,0.0,0.0,,
Australia,2023-09-22,0.0,0.0,,
Australia,2023-09-23,0.0,0.0,,
Australia,2023-09-24,0.0,0.0,,
Australia,2023-09-25,5393.0,33.0,,
Australia,2023-09-26,0.0,0.0,,
Australia,2023-09-27,0.0,0.0,,
Australia,2023-09-28,0.0,0.0,,
Australia,2023-09-29,0.0,0.0,,
Australia,2023-09-30,0.0,0.0,,
Australia,2023-10-01,0.0,0.0,,
Australia,2023-10-02,5561.0,78.0,,
Australia,2023-10-03,0.0,0.0,,
Australia,2023-10-04,0.0,0.0,,
Australia,2023-10-05,0.0,0.0,68770769.0,
Australia,2023-10-06,0.0,0.0,,
Australia,2023-10-07,0.0,0.0,,
Australia,2023-10-08,0.0,0.0,,
Australia,2023-10-09,4691.0,45.0,,
Australia,2023-10-10,0.0,0.0,,
Australia,2023-10-11,0.0,0.0,,
Australia,2023-10-12,0.0,0.0,,
Australia,2023-10-13,0.0,0.0,,
Australia,2023-10-14,0.0,0.0,,
Australia,2023-10-15,0.0,0.0,,
Australia,2023-10-16,5358.0,52.0,,
Australia,2023-10-17,0.0,0.0,,
Australia,2023-10-18,0.0,0.0,,
Australia,2023-10-19,0.0,0.0,,
Australia,2023-10-20,0.0,0.0,,
Australia,2023-10-21,0.0,0.0,,
Australia,2023-10-22,0.0,0.0,,
Australia,2023-10-23,6347.0,72.0,,
Australia,2023-10-24,0.0,0.0,,
Australia,2023-10-25,0.0,0.0,,
Australia,2023-10-26,0.0,0.0,,
Australia,2023-10-27,0.0,0.0,,
Australia,2023-10-28,0.0,0.0,,
Australia,2023-10-29,0.0,0.0,,
Australia,2023-10-30,7687.0,51.0,,
Australia,2023-10-31,0.0,0.0,,
Australia,2023-11-01,0.0,0.0,,
Australia,2023-11-02,0.0,0.0,,
Australia,2023-11-03,0.0,0.0,,
Australia,2023-11-04,0.0,0.0,,
Australia,2023-11-05,0.0,0.0,,
Australia,2023-11-06,10293.0,113.0,,
Australia,2023-11-07,0.0,0.0,,
Australia,2023-11-08,0.0,0.0,,
Australia,2023-11-09,0.0,0.0,,
Australia,2023-11-10,0.0,0.0,,
Australia,2023-11-11,0.0,0.0,,
Australia,2023-11-12,0.0,0.0,,
Australia,2023-11-13,10799.0,91.0,,
Australia,2023-11-14,0.0,0.0,,
Australia,2023-11-15,0.0,0.0,,
Australia,2023-11-16,0.0,0.0,,
Australia,2023-11-17,0.0,0.0,,
Australia,2023-11-18,0.0,0.0,,
Australia,2023-11-19,0.0,0.0,,
Australia,2023-11-20,10282.0,89.0,,
Australia,2023-11-21,0.0,0.0,,
Australia,2023-11-22,0.0,0.0,,
Australia,2023-11-23,0.0,0.0,,
Australia,2023-11-24,0.0,0.0,,
Australia,2023-11-25,0.0,0.0,,
Australia,2023-11-26,0.0,0.0,,
Australia,2023-11-27,9620.0,152.0,,
Australia,2023-11-28,0.0,0.0,,
Australia,2023-11-29,0.0,0.0,,
Australia,2023-11-30,0.0,0.0,,
Australia,2023-12-01,,,,
Australia,2023-12-02,,,,
Australia,2023-12-03,,,,
Australia,2023-12-04,9981.0,172.0,,
Australia,2023-12-05,,,,
Australia,2023-12-06,,,,
Australia,2023-12-07,,,69306345.0,
Australia,2023-12-08,,,,
Australia,2023-12-09,,,,
Australia,2023-12-10,,,,
Australia,2023-12-11,10497.0,92.0,,
Australia,2023-12-12,,,,
Australia,2023-12-13,,,,
Australia,2023-12-14,,,,
Australia,2023-12-15,,,,
Australia,2023-12-16,,,,
Australia,2023-12-17,,,,
Australia,2023-12-18,11146.0,64.0,,
Australia,2023-12-19,,,,
Australia,2023-12-20,,,,
Australia,2023-12-21,,,,
Australia,2023-12-22,,,,
Australia,2023-12-23,,,,
Australia,2023-12-24,,,,
Australia,2023-12-25,10734.0,71.0,,
Australia,2023-12-26,,,,
Australia,2023-12-27,,,,
Australia,2023-12-28,,,,
Australia,2023-12-29,,,,
Australia,2023-12-30,,,,
Australia,2023-12-31,,,69686752.0,
Australia,2024-01-01,9818.0,63.0,,
Australia,2024-01-02,,,,
Australia,2024-01-03,,,,
Australia,2024-01-04,,,,
Australia,2024-01-05,,,,
Australia,2024-01-06,,,,
Australia,2024-01-07,,,,
Australia,2024-01-08,11054.0,60.0,,
Australia,2024-01-09,,,,
Australia,2024-01-10,,,,
Australia,2024-01-11,,,,
Australia,2024-01-12,,,,
Australia,2024-01-13,,,,
Australia,2024-01-14,,,,
Australia,2024-01-15,10792.0,137.0,,
Australia,2024-01-16,,,,
Australia,2024-01-17,,,,
Australia,2024-01-18,,,,
Australia,2024-01-19,,,,
Australia,2024-01-20,,,,
Australia,2024-01-21,,,,
Australia,2024-01-22,9043.0,53.0,,
Australia,2024-01-23,,,,
Australia,2024-01-24,,,,
Australia,2024-01-25,,,,
Australia,2024-01-26,,,,
Australia,2024-01-27,,,,
Australia,2024-01-28,,,,
Australia,2024-01-29,7918.0,53.0,,
Australia,2024-01-30,,,,
Australia,2024-01-31,,,,
Australia,2024-02-01,,,,
Australia,2024-02-02,,,,
Australia,2024-02-03,,,,
Australia,2024-02-04,,,,
Australia,2024-02-05,8100.0,75.0,,
Australia,2024-02-06,,,,
Australia,2024-02-07,,,,
Australia,2024-02-08,,,,
Australia,2024-02-09,,,,
Australia,2024-02-10,,,,
Australia,2024-02-11,,,,
Australia,2024-02-12,7461.0,58.0,,
Australia,2024-02-13,,,,
Australia,2024-02-14,,,,
Australia,2024-02-15,,,,
Australia,2024-02-16,,,,
Australia,2024-02-17,,,,
Australia,2024-02-18,,,,
Australia,2024-02-19,7398.0,40.0,,
Australia,2024-02-20,,,,
Australia,2024-02-21,,,,
Australia,2024-02-22,,,,
Australia,2024-02-23,,,,
Australia,2024-02-24,,,,
Australia,2024-02-25,,,,
Australia,2024-02-26,7388.0,42.0,,
Australia,2024-02-27,,,,
Australia,2024-02-28,,,,
Australia,2024-02-29,,,,
Australia,2024-03-01,,,,
Australia,2024-03-02,,,,
Australia,2024-03-03,,,,
Australia,2024-03-04,6719.0,33.0,,
Australia,2024-03-05,,,,
Australia,2024-03-06,,,,
Australia,2024-03-07,,,,
Australia,2024-03-08,,,,
Australia,2024-03-09,,,,
Australia,2024-03-10,,,,
Australia,2024-03-11,6514.0,,,
Australia,2024-03-12,,,,
Australia,2024-03-13,,,,
Australia,2024-03-14,,,,
Australia,2024-03-15,,,,
Australia,2024-03-16,,,,
Australia,2024-03-17,,,,
Australia,2024-03-18,5201.0,47.0,,
Australia,2024-03-19,,,,
Australia,2024-03-20,,,,
Australia,2024-03-21,,,,
Australia,2024-03-22,,,,
Australia,2024-03-23,,,,
Australia,2024-03-24,,,,
Australia,2024-03-25,4698.0,34.0,,
Australia,2024-03-26,,,,
Australia,2024-03-27,,,,
Australia,2024-03-28,,,,
Australia,2024-03-29,,,,
Australia,2024-03-30,,,,
Australia,2024-03-31,,,,
Australia,2024-04-01,4281.0,51.0,,
Australia,2024-04-02,,,,
Australia,2024-04-03,,,,
Australia,2024-04-04,,,,
Australia,2024-04-05,,,,
Australia,2024-04-06,,,,
Australia,2024-04-07,,,,
Australia,2024-04-08,4522.0,41.0,,
Australia,2024-04-09,,,,
Australia,2024-04-10,,,,
Australia,2024-04-11,,,,
Australia,2024-04-12,,,,
Australia,2024-04-13,,,,
Australia,2024-04-14,,,,
Australia,2024-04-15,4424.0,34.0,,
Australia,2024-04-16,,,,
Australia,2024-04-17,,,,
Australia,2024-04-18,,,,
Australia,2024-04-19,,,,
Australia,2024-04-20,,,,
Australia,2024-04-21,,,,
Australia,2024-04-22,4657.0,21.0,,
Australia,2024-04-23,,,,
Australia,2024-04-24,,,,
Australia,2024-04-25,,,,
Australia,2024-04-26,,,,
Australia,2024-04-27,,,,
Australia,2024-04-28,,,,
Australia,2024-04-29,4866.0,16.0,,
Australia,2024-04-30,,,,
Australia,2024-05-01,,,,
Australia,2024-05-02,,,,
Australia,2024-05-03,,,,
Australia,2024-05-04,,,,
Australia,2024-05-05,,,,
Australia,2024-05-06,6769.0,18.0,,
Australia,2024-05-07,,,,
Australia,2024-05-08,,,,
Australia,2024-05-09,,,,
Australia,2024-05-10,,,,
Australia,2024-05-11,,,,
Australia,2024-05-12,,,,
Australia,2024-05-13,8003.0,16.0,,
Australia,2024-05-14,,,,
Australia,2024-05-15,,,,
Australia,2024-05-16,,,,
Australia,2024-05-17,,,,
Australia,2024-05-18,,,,
Australia,2024-05-19,,,,
Australia,2024-05-20,,,,
Australia,2024-05-21,,,,
Australia,2024-05-22,,,,
Australia,2024-05-23,,,,
Australia,2024-05-24,,,,
Australia,2024-05-25,,,,
Australia,2024-05-26,,,,
Australia,2024-05-27,,,,
Australia,2024-05-28,,,,
Australia,2024-05-29,,,,
Australia,2024-05-30,,,,
Australia,2024-05-31,,,,
Australia,2024-06-01,,,,
Australia,2024-06-02,,,,
Australia,2024-06-03,,,,
Australia,2024-06-04,,,,
Australia,2024-06-05,,,,
Australia,2024-06-06,,,,
Australia,2024-06-07,,,,
Australia,2024-06-08,,,,
Australia,2024-06-09,,,,
Australia,2024-06-10,,,,
Australia,2024-06-11,,,,
Australia,2024-06-12,,,,
Australia,2024-06-13,,,,
Australia,2024-06-14,,,,
Australia,2024-06-15,,,,
Australia,2024-06-16,,,,
Australia,2024-06-17,,,,
Australia,2024-06-18,,,,
Australia,2024-06-19,,,,
Australia,2024-06-20,,,,
Australia,2024-06-21,,,,
Australia,2024-06-22,,,,
Australia,2024-06-23,,,,
Australia,2024-06-24,,,,
Australia,2024-06-25,,,,
Australia,2024-06-26,,,,
Australia,2024-06-27,,,,
Australia,2024-06-28,,,,
Australia,2024-06-29,,,,
Australia,2024-06-30,,,,
Australia,2024-07-01,,,,
Australia,2024-07-02,,,,
Australia,2024-07-03,,,,
Australia,2024-07-04,,,,
Australia,2024-07-05,,,,
Australia,2024-07-06,,,,
Australia,2024-07-07,,,,
Australia,2024-07-08,,,,
Australia,2024-07-09,,,,
Australia,2024-07-10,,,,
Australia,2024-07-11,,,,
Australia,2024-07-12,,,,
Australia,2024-07-13,,,,
Australia,2024-07-14,,,,
Australia,2024-07-15,,,,
Australia,2024-07-16,,,,
Australia,2024-07-17,,,,
Australia,2024-07-18,,,,
Australia,2024-07-19,,,,
Australia,2024-07-20,,,,
Australia,2024-07-21,,,,
Australia,2024-07-22,,,,
Australia,2024-07-23,,,,
Australia,2024-07-24,,,,
Australia,2024-07-25,,,,
Australia,2024-07-26,,,,
Australia,2024-07-27,,,,
Australia,2024-07-28,,,,
Australia,2024-07-29,,,,
Australia,2024-07-30,,,,
Australia,2024-07-31,,,,
Australia,2024-08-01,,,,
Australia,2024-08-02,,,,
Australia,2024-08-03,,,,
Australia,2024-08-04,,,,
Australia,2024-08-05,,,,
Australia,2024-08-06,,,,
Australia,2024-08-07,,,,
Australia,2024-08-08,,,,
Australia,2024-08-09,,,,
Australia,2024-08-10,,,,
Australia,2024-08-11,,,,
Australia,2024-08-12,,,,
Australia,2024-08-13,,,,
Australia,2024-08-14,,,,
Australia,2024-08-15,,,,
Australia,2024-08-16,,,,
Australia,2024-08-17,,,,
Australia,2024-08-18,,,,
Australia,2024-08-19,,,,
Australia,2024-08-20,,,,
Australia,2024-08-21,,,,
Australia,2024-08-22,,,,
Australia,2024-08-23,,,,
Australia,2024-08-24,,,,
Australia,2024-08-25,,,,
Australia,2024-08-26,,,,
Australia,2024-08-27,,,,
Australia,2024-08-28,,,,
Australia,2024-08-29,,,,
Australia,2024-08-30,,,,
Australia,2024-08-31,,,,
Australia,2024-09-01,,,,
Australia,2024-09-02,,,,
Australia,2024-09-03,,,,
Australia,2024-09-04,,,,
Australia,2024-09-05,,,,
Australia,2024-09-06,,,,
Australia,2024-09-07,,,,
Australia,2024-09-08,,,,
Australia,2024-09-09,,,,
Australia,2024-09-10,,,,
Australia,2024-09-11,,,,
Australia,2024-09-12,,,,
Australia,2024-09-13,,,,
Australia,2024-09-14,,,,
Australia,2024-09-15,,,,
Australia,2024-09-16,,,,
Australia,2024-09-17,,,,
Australia,2024-09-18,,,,
Australia,2024-09-19,,,,
Australia,2024-09-20,,,,
Australia,2024-09-21,,,,
Australia,2024-09-22,,,,
Australia,2024-09-23,,,,
Australia,2024-09-24,,,,
Australia,2024-09-25,,,,
Australia,2024-09-26,,,,
Australia,2024-09-27,,,,
Australia,2024-09-28,,,,
Australia,2024-09-29,,,,
Australia,2024-09-30,,,,
Australia,2024-10-01,,,,
Australia,2024-10-02,,,,
Australia,2024-10-03,,,,
Australia,2024-10-04,,,,
Australia,2024-10-05,,,,
Australia,2024-10-06,,,,
Australia,2024-10-07,,,,
Australia,2024-10-08,,,,
Australia,2024-10-09,,,,
Australia,2024-10-10,,,,
Australia,2024-10-11,,,,
Australia,2024-10-12,,,,
Australia,2024-10-13,,,,
Australia,2024-10-14,,,,
Australia,2024-10-15,,,,
Australia,2024-10-16,,,,
Australia,2024-10-17,,,,
Australia,2024-10-18,,,,
Australia,2024-10-19,,,,
Australia,2024-10-20,,,,
Australia,2024-10-21,,,,
Australia,2024-10-22,,,,
Australia,2024-10-23,,,,
Australia,2024-10-24,,,,
Australia,2024-10-25,,,,
Australia,2024-10-26,,,,
Australia,2024-10-27,,,,
Australia,2024-10-28,,,,
Australia,2024-10-29,,,,
Australia,2024-10-30,,,,
Australia,2024-10-31,,,,
Australia,2024-11-01,,,,
Australia,2024-11-02,,,,
Australia,2024-11-03,,,,
Australia,2024-11-04,,,,
Australia,2024-11-05,,,,
Australia,2024-11-06,,,,
Australia,2024-11-07,,,,
Australia,2024-11-08,,,,
Australia,2024-11-09,,,,
Australia,2024-11-10,,,,
Australia,2024-11-11,,,,
Australia,2024-11-12,,,,
Australia,2024-11-13,,,,
Australia,2024-11-14,,,,
Australia,2024-11-15,,,,
Australia,2024-11-16,,,,
Australia,2024-11-17,,,,
Australia,2024-11-18,,,,
Australia,2024-11-19,,,,
Australia,2024-11-20,,,,
Australia,2024-11-21,,,,
Australia,2024-11-22,,,,
Australia,2024-11-23,,,,
Australia,2024-11-24,,,,
Australia,2024-11-25,,,,
Australia,2024-11-26,,,,
Australia,2024-11-27,,,,
Australia,2024-11-28,,,,
Australia,2024-11-29,,,,
Australia,2024-11-30,,,,
Australia,2024-12-01,,,,
Australia,2024-12-02,,,,
Australia,2024-12-03,,,,
Australia,2024-12-04,,,,
Australia,2024-12-05,,,,
Australia,2024-12-06,,,,
Australia,2024-12-07,,,,
Australia,2024-12-08,,,,
Australia,2024-12-09,,,,
Australia,2024-12-10,,,,
Australia,2024-12-11,,,,
Australia,2024-12-12,,,,
Australia,2024-12-13,,,,
Australia,2024-12-14,,,,
Australia,2024-12-15,,,,
Australia,2024-12-16,,,,
Australia,2024-12-17,,,,
Australia,2024-12-18,,,,
Australia,2024-12-19,,,,
Australia,2024-12-20,,,,
Australia,2024-12-21,,,,
Australia,2024-12-22,,,,
Australia,2024-12-23,,,,
Australia,2024-12-24,,,,
Australia,2024-12-25,,,,
Australia,2024-12-26,,,,
Australia,2024-12-27,,,,
Australia,2024-12-28,,,,
Australia,2024-12-29,,,,
Australia,2024-12-30,,,,
Australia,2024-12-31,,,,
Brazil,2022-01-01,13405.0,167.0,331292259.0,47.07
Brazil,2022-01-02,10282.0,72.0,331335826.0,47.07
Brazil,2022-01-03,3986.0,49.0,332076818.0,47.06
Brazil,2022-01-04,1721.0,28.0,332903332.0,47.06
Brazil,2022-01-05,11850.0,76.0,333627875.0,47.05
Brazil,2022-01-06,18759.0,175.0,,47.05
Brazil,2022-01-07,27267.0,129.0,,47.05
Brazil,2022-01-08,35826.0,128.0,,47.05
Brazil,2022-01-09,63292.0,181.0,335742922.0,47.03
Brazil,2022-01-10,49303.0,115.0,336825920.0,47.02
Brazil,2022-01-11,24382.0,44.0,337655171.0,47.01
Brazil,2022-01-12,34788.0,110.0,338386118.0,47.0
Brazil,2022-01-13,70765.0,147.0,339257036.0,46.99
Brazil,2022-01-14,86631.0,133.0,339988963.0,38.62
Brazil,2022-01-15,98826.0,174.0,340281915.0,38.62
Brazil,2022-01-16,112286.0,251.0,343352666.0,38.57
Brazil,2022-01-17,48520.0,175.0,347329271.0,38.51
Brazil,2022-01-18,24934.0,74.0,348164653.0,38.49
Brazil,2022-01-19,74134.0,121.0,349495232.0,38.47
Brazil,2022-01-20,137103.0,351.0,350629268.0,38.46
Brazil,2022-01-21,204854.0,338.0,351485976.0,38.44
Brazil,2022-01-22,168495.0,350.0,352744905.0,38.42
Brazil,2022-01-23,166539.0,358.0,352952210.0,38.42
Brazil,2022-01-24,157393.0,238.0,354878131.0,38.4
Brazil,2022-01-25,135080.0,296.0,355987219.0,34.53
Brazil,2022-01-26,80340.0,259.0,357132990.0,34.52
Brazil,2022-01-27,186722.0,487.0,358789930.0,34.5
Brazil,2022-01-28,224567.0,570.0,360492730.0,34.49
Brazil,2022-01-29,228954.0,672.0,361165196.0,34.48
Brazil,2022-01-30,269968.0,799.0,361309679.0,34.48
Brazil,2022-01-31,179816.0,640.0,362503209.0,34.47
Brazil,2022-02-01,134175.0,330.0,363827251.0,34.46
Brazil,2022-02-02,77947.0,284.0,365113872.0,34.44
Brazil,2022-02-03,193465.0,929.0,366488450.0,34.42
Brazil,2022-02-04,172903.0,893.0,367778211.0,34.4
Brazil,2022-02-05,298408.0,1041.0,368572365.0,34.39
Brazil,2022-02-06,184311.0,493.0,369521071.0,34.38
Brazil,2022-02-07,197442.0,1308.0,370659862.0,38.08
Brazil,2022-02-08,59737.0,391.0,371840433.0,38.06
Brazil,2022-02-09,66583.0,428.0,373331749.0,38.04
Brazil,2022-02-10,177027.0,1189.0,375028165.0,38.0
Brazil,2022-02-11,178814.0,1264.0,376813738.0,37.98
Brazil,2022-02-12,164066.0,943.0,377626315.0,37.97
Brazil,2022-02-13,166009.0,1135.0,378011196.0,38.77
Brazil,2022-02-14,140234.0,896.0,378917750.0,38.76
Brazil,2022-02-15,54220.0,314.0,379776348.0,38.75
Brazil,2022-02-16,58540.0,473.0,380878261.0,38.73
Brazil,2022-02-17,120549.0,854.0,382196732.0,38.71
Brazil,2022-02-18,147734.0,1085.0,384112607.0,38.68
Brazil,2022-02-19,131049.0,1128.0,385030790.0,38.66
Brazil,2022-02-20,121027.0,1127.0,385406305.0,38.66
Brazil,2022-02-21,108725.0,851.0,386298288.0,38.64
Brazil,2022-02-22,40625.0,406.0,387226162.0,34.92
Brazil,2022-02-23,37339.0,318.0,388306875.0,34.89
Brazil,2022-02-24,105776.0,816.0,389748374.0,34.86
Brazil,2022-02-25,133563.0,999.0,391253145.0,34.84
Brazil,2022-02-26,93757.0,971.0,391785022.0,34.83
Brazil,2022-02-27,,,391970436.0,34.82
Brazil,2022-02-28,165403.0,1523.0,392763634.0,34.79
Brazil,2022-03-01,24054.0,221.0,392925626.0,34.79
Brazil,2022-03-02,19516.0,199.0,,34.79
Brazil,2022-03-03,23545.0,297.0,394111796.0,34.99
Brazil,2022-03-04,30995.0,370.0,394812859.0,34.97
Brazil,2022-03-05,61870.0,578.0,395464826.0,34.96
Brazil,2022-03-06,69769.0,677.0,395658972.0,34.96
Brazil,2022-03-07,59253.0,672.0,396537303.0,34.94
Brazil,2022-03-08,15961.0,216.0,397386286.0,34.93
Brazil,2022-03-09,20456.0,198.0,398449118.0,34.91
Brazil,2022-03-10,68893.0,488.0,400536072.0,34.84
Brazil,2022-03-11,54906.0,669.0,401272006.0,34.82
Brazil,2022-03-12,56635.0,588.0,402357624.0,34.81
Brazil,2022-03-13,55211.0,470.0,402573315.0,34.8
Brazil,2022-03-14,45020.0,389.0,403286505.0,34.79
Brazil,2022-03-15,18642.0,133.0,403856898.0,34.78
Brazil,2022-03-16,11287.0,171.0,404885141.0,34.75
Brazil,2022-03-17,52094.0,336.0,405634648.0,34.74
Brazil,2022-03-18,45882.0,355.0,406685448.0,34.72
Brazil,2022-03-19,49601.0,485.0,407274462.0,34.71
Brazil,2022-03-20,45472.0,373.0,407435784.0,34.7
Brazil,2022-03-21,44154.0,304.0,408348030.0,34.69
Brazil,2022-03-22,13218.0,103.0,408961974.0,34.67
Brazil,2022-03-23,11110.0,97.0,409606978.0,34.66
Brazil,2022-03-24,41021.0,394.0,410175836.0,34.65
Brazil,2022-03-25,47376.0,302.0,410860641.0,34.64
Brazil,2022-03-26,37690.0,312.0,411116197.0,34.63
Brazil,2022-03-27,34576.0,256.0,411548202.0,34.62
Brazil,2022-03-28,,,412177025.0,34.61
Brazil,2022-03-29,40161.0,313.0,413559595.0,34.59
Brazil,2022-03-30,9923.0,77.0,414606124.0,34.57
Brazil,2022-03-31,30056.0,285.0,415350921.0,34.55
Brazil,2022-04-01,33937.0,263.0,,33.16
Brazil,2022-04-02,31561.0,253.0,,33.16
Brazil,2022-04-03,27270.0,245.0,416625503.0,33.14
Brazil,2022-04-04,17062.0,106.0,417150367.0,33.13
Brazil,2022-04-05,7210.0,39.0,418081276.0,33.12
Brazil,2022-04-06,13361.0,165.0,418988804.0,33.1
Brazil,2022-04-07,27331.0,216.0,419669076.0,33.09
Brazil,2022-04-08,27120.0,195.0,420411074.0,33.07
Brazil,2022-04-09,26502.0,250.0,420841281.0,33.07
Brazil,2022-04-10,30212.0,149.0,421028480.0,33.06
Brazil,2022-04-11,21229.0,98.0,421634418.0,33.05
Brazil,2022-04-12,7210.0,38.0,422368139.0,33.04
Brazil,2022-04-13,8803.0,69.0,422804515.0,33.03
Brazil,2022-04-14,22724.0,166.0,423594585.0,33.02
Brazil,2022-04-15,26924.0,163.0,,29.52
Brazil,2022-04-16,23171.0,140.0,,29.52
Brazil,2022-04-17,13278.0,111.0,424058492.0,29.51
Brazil,2022-04-18,2775.0,31.0,424403120.0,29.5
Brazil,2022-04-19,2541.0,22.0,425301193.0,29.48
Brazil,2022-04-20,8470.0,66.0,426002158.0,29.46
Brazil,2022-04-21,14131.0,125.0,426445178.0,29.45
Brazil,2022-04-22,36750.0,263.0,,29.45
Brazil,2022-04-23,18660.0,92.0,426683997.0,29.44
Brazil,2022-04-24,8068.0,51.0,426686042.0,29.44
Brazil,2022-04-25,6957.0,53.0,426987455.0,29.43
Brazil,2022-04-26,3809.0,36.0,427262945.0,29.42
Brazil,2022-04-27,6456.0,76.0,428179278.0,29.4
Brazil,2022-04-28,22142.0,144.0,428748714.0,29.39
Brazil,2022-04-29,20943.0,245.0,429202399.0,29.38
Brazil,2022-04-30,19916.0,114.0,,29.38
Brazil,2022-05-01,14122.0,185.0,429613287.0,29.37
Brazil,2022-05-02,15194.0,87.0,430000411.0,29.36
Brazil,2022-05-03,6263.0,16.0,430435333.0,29.35
Brazil,2022-05-04,6498.0,89.0,430951275.0,29.33
Brazil,2022-05-05,21432.0,92.0,431278922.0,29.32
Brazil,2022-05-06,20072.0,65.0,431859321.0,29.31
Brazil,2022-05-07,21682.0,137.0,432025086.0,29.31
Brazil,2022-05-08,19725.0,195.0,432134475.0,29.31
Brazil,2022-05-09,14622.0,35.0,432354816.0,29.3
Brazil,2022-05-10,6006.0,13.0,432639345.0,29.29
Brazil,2022-05-11,9709.0,53.0,434019486.0,29.26
Brazil,2022-05-12,20143.0,198.0,435017274.0,29.25
Brazil,2022-05-13,23398.0,126.0,435185477.0,29.25
Brazil,2022-05-14,21344.0,125.0,435226309.0,29.25
Brazil,2022-05-15,25609.0,139.0,435243423.0,29.25
Brazil,2022-05-16,17355.0,92.0,435312095.0,29.25
Brazil,2022-05-17,6296.0,46.0,,29.25
Brazil,2022-05-18,13510.0,69.0,436276886.0,29.22
Brazil,2022-05-19,26386.0,229.0,436936651.0,29.22
Brazil,2022-05-20,13525.0,103.0,437099610.0,29.21
Brazil,2022-05-21,10415.0,114.0,437142038.0,29.21
Brazil,2022-05-22,10187.0,60.0,,29.21
Brazil,2022-05-23,16194.0,35.0,,29.21
Brazil,2022-05-24,12613.0,99.0,,29.21
Brazil,2022-05-25,12775.0,39.0,,29.21
Brazil,2022-05-26,32820.0,239.0,438839760.0,29.18
Brazil,2022-05-27,9787.0,132.0,440230116.0,29.17
Brazil,2022-05-28,33910.0,143.0,440558613.0,29.16
Brazil,2022-05-29,40633.0,139.0,440647763.0,29.16
Brazil,2022-05-30,24239.0,72.0,440887471.0,29.15
Brazil,2022-05-31,8195.0,62.0,441054017.0,29.15
