store,plz,served,error
REWE,12359,False,
Flink,12359,False,
Knuspr,12359,False,
Picnic,12359,False,
REWE,12435,False,
Flink,12435,False,
Knuspr,12435,False,
Picnic,12435,False,
REWE,12437,False,
Flink,12437,False,
Knuspr,12437,False,
Picnic,12437,False,
REWE,12439,False,
Flink,12439,False,
Knuspr,12439,False,
Picnic,12439,False,
REWE,12459,False,
Flink,12459,False,
Knuspr,12459,False,
Picnic,12459,False,
REWE,12487,False,
Flink,12487,False,
Knuspr,12487,False,
Picnic,12487,False,
REWE,12489,False,
Flink,12489,False,
Knuspr,12489,False,
Picnic,12489,False,
REWE,12524,True,
Flink,12524,True,
Knuspr,12524,True,
Picnic,12524,True,
REWE,12526,True,
Flink,12526,True,
Knuspr,12526,True,
Picnic,12526,True,
REWE,12527,False,
Flink,12527,False,
Knuspr,12527,False,
Picnic,12527,False,
REWE,12555,False,
Flink,12555,False,
Knuspr,12555,False,
Picnic,12555,False,
REWE,12557,False,
Flink,12557,False,
Knuspr,12557,False,
Picnic,12557,False,
REWE,12559,False,
Flink,12559,False,
Knuspr,12559,False,
Picnic,12559,False,
REWE,12587,False,
Flink,12587,False,
Knuspr,12587,False,
Picnic,12587,False,
REWE,12589,False,
Flink,12589,False,
Knuspr,12589,False,
Picnic,12589,False,
REWE,12619,False,
Flink,12619,False,
Knuspr,12619,False,
Picnic,12619,False,
REWE,12621,False,
Flink,12621,False,
Knuspr,12621,False,
Picnic,12621,False,
REWE,12623,False,
Flink,12623,False,
Knuspr,12623,False,
Picnic,12623,False,
REWE,12627,False,
Flink,12627,False,
Knuspr,12627,False,
Picnic,12627,False,
REWE,12629,False,
Flink,12629,False,
Knuspr,12629,False,
Picnic,12629,False,
REWE,12679,False,
Flink,12679,False,
Knuspr,12679,False,
Picnic,12679,False,
REWE,12681,False,
Flink,12681,False,
Knuspr,12681,False,
Picnic,12681,False,
REWE,12683,False,
Flink,12683,False,
Knuspr,12683,False,
Picnic,12683,False,
REWE,12685,False,
Flink,12685,False,
Knuspr,12685,False,
Picnic,12685,False,
REWE,12687,False,
Flink,12687,False,
Knuspr,12687,False,
Picnic,12687,False,
REWE,12689,False,
Flink,12689,False,
Knuspr,12689,False,
Picnic,12689,False,
REWE,13047,False,
Flink,13047,False,
Knuspr,13047,False,
Picnic,13047,False,
REWE,13051,False,
Flink,13051,False,
Knuspr,13051,False,
Picnic,13051,False,
REWE,13053,False,
Flink,13053,False,
Knuspr,13053,False,
Picnic,13053,False,
REWE,13055,False,
Flink,13055,False,
Knuspr,13055,False,
Picnic,13055,False,
REWE,13057,False,
Flink,13057,False,
Knuspr,13057,False,
Picnic,13057,False,
REWE,13059,False,
Flink,13059,False,
Knuspr,13059,False,
Picnic,13059,False,
REWE,13086,True,
Flink,13086,True,
Knuspr,13086,True,
Picnic,13086,True,
REWE,13088,True,
Flink,13088,True,
Knuspr,13088,True,
Picnic,13088,True,
REWE,13089,False,
Flink,13089,False,
Knuspr,13089,False,
Picnic,13089,False,
REWE,13125,False,
Flink,13125,False,
Knuspr,13125,False,
Picnic,13125,False,
REWE,13127,False,
Flink,13127,False,
Knuspr,13127,False,
Picnic,13127,False,
REWE,13129,False,
Flink,13129,False,
Knuspr,13129,False,
Picnic,13129,False,
REWE,13156,True,
Flink,13156,True,
Knuspr,13156,True,
Picnic,13156,True,
REWE,13158,True,
Flink,13158,True,
Knuspr,13158,True,
Picnic,13158,True,
REWE,13159,False,
Flink,13159,False,
Knuspr,13159,False,
Picnic,13159,False,
REWE,13187,False,
Flink,13187,False,
Knuspr,13187,False,
Picnic,13187,False,
REWE,13189,False,
Flink,13189,False,
Knuspr,13189,False,
Picnic,13189,False,
REWE,13347,False,
Flink,13347,False,
Knuspr,13347,False,
Picnic,13347,False,
REWE,13349,False,
Flink,13349,False,
Knuspr,13349,False,
Picnic,13349,False,
REWE,13351,False,
Flink,13351,False,
Knuspr,13351,False,
Picnic,13351,False,
REWE,13353,False,
Flink,13353,False,
Knuspr,13353,False,
Picnic,13353,False,
REWE,13355,False,
Flink,13355,False,
Knuspr,13355,False,
Picnic,13355,False,
REWE,13357,False,
Flink,13357,False,
Knuspr,13357,False,
Picnic,13357,False,
REWE,13359,False,
Flink,13359,False,
Knuspr,13359,False,
Picnic,13359,False,
REWE,13403,False,
Flink,13403,False,
Knuspr,13403,False,
Picnic,13403,False,
REWE,13405,False,
Flink,13405,False,
Knuspr,13405,False,
Picnic,13405,False,
REWE,13407,False,
Flink,13407,False,
Knuspr,13407,False,
Picnic,13407,False,
REWE,13409,False,
Flink,13409,False,
Knuspr,13409,False,
Picnic,13409,False,
REWE,13435,False,
Flink,13435,False,
Knuspr,13435,False,
Picnic,13435,False,
REWE,13437,False,
Flink,13437,False,
Knuspr,13437,False,
Picnic,13437,False,
REWE,13439,False,
Flink,13439,False,
Knuspr,13439,False,
Picnic,13439,False,
REWE,13465,False,
Flink,13465,False,
Knuspr,13465,False,
Picnic,13465,False,
REWE,13467,False,
Flink,13467,False,
Knuspr,13467,False,
Picnic,13467,False,
REWE,13469,False,
Flink,13469,False,
Knuspr,13469,False,
Picnic,13469,False,
REWE,13503,False,
Flink,13503,False,
Knuspr,13503,False,
Picnic,13503,False,
REWE,13505,False,
Flink,13505,False,
Knuspr,13505,False,
Picnic,13505,False,
REWE,13507,False,
Flink,13507,False,
Knuspr,13507,False,
Picnic,13507,False,
REWE,13509,False,
Flink,13509,False,
Knuspr,13509,False,
Picnic,13509,False,
REWE,13581,False,
Flink,13581,False,
Knuspr,13581,False,
Picnic,13581,False,
REWE,13583,False,
Flink,13583,False,
Knuspr,13583,False,
Picnic,13583,False,
REWE,13585,False,
Flink,13585,False,
Knuspr,13585,False,
Picnic,13585,False,
REWE,13587,False,
Flink,13587,False,
Knuspr,13587,False,
Picnic,13587,False,
REWE,13589,False,
Flink,13589,False,
Knuspr,13589,False,
Picnic,13589,False,
REWE,13591,False,
Flink,13591,False,
Knuspr,13591,False,
Picnic,13591,False,
REWE,13593,False,
Flink,13593,False,
Knuspr,13593,False,
Picnic,13593,False,
REWE,13595,False,
Flink,13595,False,
Knuspr,13595,False,
Picnic,13595,False,
REWE,13597,False,
Flink,13597,False,
Knuspr,13597,False,
Picnic,13597,False,
REWE,13599,False,
Flink,13599,False,
Knuspr,13599,False,
Picnic,13599,False,
REWE,13627,False,
Flink,13627,False,
Knuspr,13627,False,
Picnic,13627,False,
REWE,13629,False,
Flink,13629,False,
Knuspr,13629,False,
Picnic,13629,False,
REWE,14050,True,
Flink,14050,True,
Knuspr,14050,True,
Picnic,14050,True,
REWE,14052,True,
Flink,14052,True,
Knuspr,14052,True,
Picnic,14052,True,
REWE,14053,False,
Flink,14053,False,
Knuspr,14053,False,
Picnic,14053,False,
REWE,14055,False,
Flink,14055,False,
Knuspr,14055,False,
Picnic,14055,False,
REWE,14057,False,
Flink,14057,False,
Knuspr,14057,False,
Picnic,14057,False,
REWE,14059,False,
Flink,14059,False,
Knuspr,14059,False,
Picnic,14059,False,
REWE,14089,False,
Flink,14089,False,
Knuspr,14089,False,
Picnic,14089,False,
REWE,14109,False,
Flink,14109,False,
Knuspr,14109,False,
Picnic,14109,False,
REWE,14129,False,
Flink,14129,False,
Knuspr,14129,False,
Picnic,14129,False,
REWE,14131,False,
Flink,14131,False,
Knuspr,14131,False,
Picnic,14131,False,
REWE,14163,False,
Flink,14163,False,
Knuspr,14163,False,
Picnic,14163,False,
REWE,14165,False,
Flink,14165,False,
Knuspr,14165,False,
Picnic,14165,False,
REWE,14167,False,
Flink,14167,False,
Knuspr,14167,False,
Picnic,14167,False,
REWE,14169,False,
Flink,14169,False,
Knuspr,14169,False,
Picnic,14169,False,
REWE,14193,False,
Flink,14193,False,
Knuspr,14193,False,
Picnic,14193,False,
REWE,14195,False,
Flink,14195,False,
Knuspr,14195,False,
Picnic,14195,False,
REWE,14197,False,
Flink,14197,False,
Knuspr,14197,False,
Picnic,14197,False,
REWE,14199,False,
Flink,14199,False,
Knuspr,14199,False,
Picnic,14199,False,
REWE,70173,False,
Flink,70173,False,
Knuspr,70173,False,
Picnic,70173,False,
REWE,70174,True,
Flink,70174,True,
Knuspr,70174,True,
Picnic,70174,True,
REWE,70176,True,
Flink,70176,True,
Knuspr,70176,True,
Picnic,70176,True,
REWE,70178,True,
Flink,70178,True,
Knuspr,70178,True,
Picnic,70178,True,
REWE,70180,True,
Flink,70180,True,
Knuspr,70180,True,
Picnic,70180,True,
REWE,70182,True,
Flink,70182,True,
Knuspr,70182,True,
Picnic,70182,True,
REWE,70184,True,
Flink,70184,True,
Knuspr,70184,True,
Picnic,70184,True,
REWE,70186,True,
Flink,70186,True,
Knuspr,70186,True,
Picnic,70186,True,
REWE,70188,True,
Flink,70188,True,
Knuspr,70188,True,
Picnic,70188,True,
REWE,70190,True,
Flink,70190,True,
Knuspr,70190,True,
Picnic,70190,True,
REWE,70191,False,
Flink,70191,False,
Knuspr,70191,False,
Picnic,70191,False,
REWE,70192,True,
Flink,70192,True,
Knuspr,70192,True,
Picnic,70192,True,
REWE,70193,False,
Flink,70193,False,
Knuspr,70193,False,
Picnic,70193,False,
REWE,70195,False,
Flink,70195,False,
Knuspr,70195,False,
Picnic,70195,False,
REWE,70197,False,
Flink,70197,False,
Knuspr,70197,False,
Picnic,70197,False,
REWE,70199,False,
Flink,70199,False,
Knuspr,70199,False,
Picnic,70199,False,
REWE,70327,False,
Flink,70327,False,
Knuspr,70327,False,
Picnic,70327,False,
REWE,70329,False,
Flink,70329,False,
Knuspr,70329,False,
Picnic,70329,False,
REWE,70372,True,
Flink,70372,True,
Knuspr,70372,True,
Picnic,70372,True,
REWE,70374,True,
Flink,70374,True,
Knuspr,70374,True,
Picnic,70374,True,
REWE,70376,True,
Flink,70376,True,
Knuspr,70376,True,
Picnic,70376,True,
REWE,70378,True,
Flink,70378,True,
Knuspr,70378,True,
Picnic,70378,True,
REWE,70435,False,
Flink,70435,False,
Knuspr,70435,False,
Picnic,70435,False,
REWE,70437,False,
Flink,70437,False,
Knuspr,70437,False,
Picnic,70437,False,
REWE,70439,False,
Flink,70439,False,
Knuspr,70439,False,
Picnic,70439,False,
REWE,70469,False,
Flink,70469,False,
Knuspr,70469,False,
Picnic,70469,False,
REWE,70499,False,
Flink,70499,False,
Knuspr,70499,False,
Picnic,70499,False,
REWE,70563,False,
Flink,70563,False,
Knuspr,70563,False,
Picnic,70563,False,
REWE,70565,False,
Flink,70565,False,
Knuspr,70565,False,
Picnic,70565,False,
REWE,70567,False,
Flink,70567,False,
Knuspr,70567,False,
Picnic,70567,False,
REWE,70569,False,
Flink,70569,False,
Knuspr,70569,False,
Picnic,70569,False,
REWE,70597,False,
Flink,70597,False,
Knuspr,70597,False,
Picnic,70597,False,
REWE,70599,False,
Flink,70599,False,
Knuspr,70599,False,
Picnic,70599,False,
REWE,70619,False,
Flink,70619,False,
Knuspr,70619,False,
Picnic,70619,False,
REWE,70629,False,
Flink,70629,False,
Knuspr,70629,False,
Picnic,70629,False,
REWE,70734,True,
Flink,70734,True,
Knuspr,70734,True,
Picnic,70734,True,
REWE,70736,True,
Flink,70736,True,
Knuspr,70736,True,
Picnic,70736,True,
REWE,70771,False,
Flink,70771,False,
Knuspr,70771,False,
Picnic,70771,False,
REWE,70794,True,
Flink,70794,True,
Knuspr,70794,True,
Picnic,70794,True,
REWE,70806,True,
Flink,70806,True,
Knuspr,70806,True,
Picnic,70806,True,
REWE,70825,False,
Flink,70825,False,
Knuspr,70825,False,
Picnic,70825,False,
REWE,70839,False,
Flink,70839,False,
Knuspr,70839,False,
Picnic,70839,False,
REWE,71032,True,
Flink,71032,True,
Knuspr,71032,True,
Picnic,71032,True,
REWE,71034,True,
Flink,71034,True,
Knuspr,71034,True,
Picnic,71034,True,
REWE,71063,False,
Flink,71063,False,
Knuspr,71063,False,
Picnic,71063,False,
REWE,71065,False,
Flink,71065,False,
Knuspr,71065,False,
Picnic,71065,False,
REWE,71067,False,
Flink,71067,False,
Knuspr,71067,False,
Picnic,71067,False,
REWE,71069,False,
Flink,71069,False,
Knuspr,71069,False,
Picnic,71069,False,
REWE,71083,False,
Flink,71083,False,
Knuspr,71083,False,
Picnic,71083,False,
REWE,71088,True,
Flink,71088,True,
Knuspr,71088,True,
Picnic,71088,True,
REWE,71093,False,
Flink,71093,False,
Knuspr,71093,False,
Picnic,71093,False,
REWE,71101,False,
Flink,71101,False,
Knuspr,71101,False,
Picnic,71101,False,
REWE,71106,True,
Flink,71106,True,
Knuspr,71106,True,
Picnic,71106,True,
REWE,71111,False,
Flink,71111,False,
Knuspr,71111,False,
Picnic,71111,False,
REWE,71116,True,
Flink,71116,True,
Knuspr,71116,True,
Picnic,71116,True,
REWE,71120,True,
Flink,71120,True,
Knuspr,71120,True,
Picnic,71120,True,
REWE,71126,True,
Flink,71126,True,
Knuspr,71126,True,
Picnic,71126,True,
REWE,71131,False,
Flink,71131,False,
Knuspr,71131,False,
Picnic,71131,False,
REWE,71134,True,
Flink,71134,True,
Knuspr,71134,True,
Picnic,71134,True,
REWE,71139,False,
Flink,71139,False,
Knuspr,71139,False,
Picnic,71139,False,
REWE,71144,True,
Flink,71144,True,
Knuspr,71144,True,
Picnic,71144,True,
REWE,71149,False,
Flink,71149,False,
Knuspr,71149,False,
Picnic,71149,False,
REWE,71154,True,
Flink,71154,True,
Knuspr,71154,True,
Picnic,71154,True,
REWE,71155,False,
Flink,71155,False,
Knuspr,71155,False,
Picnic,71155,False,
REWE,71157,False,
Flink,71157,False,
Knuspr,71157,False,
Picnic,71157,False,
REWE,71159,False,
Flink,71159,False,
Knuspr,71159,False,
Picnic,71159,False,
REWE,71229,False,
Flink,71229,False,
Knuspr,71229,False,
Picnic,71229,False,
REWE,71254,True,
Flink,71254,True,
Knuspr,71254,True,
Picnic,71254,True,
REWE,71263,False,
Flink,71263,False,
Knuspr,71263,False,
Picnic,71263,False,
REWE,71272,True,
Flink,71272,True,
Knuspr,71272,True,
Picnic,71272,True,
REWE,71277,False,
Flink,71277,False,
Knuspr,71277,False,
Picnic,71277,False,
REWE,71282,True,
Flink,71282,True,
Knuspr,71282,True,
Picnic,71282,True,
REWE,71287,False,
Flink,71287,False,
Knuspr,71287,False,
Picnic,71287,False,
REWE,71332,True,
Flink,71332,True,
Knuspr,71332,True,
Picnic,71332,True,
REWE,71334,True,
Flink,71334,True,
Knuspr,71334,True,
Picnic,71334,True,
REWE,71336,True,
Flink,71336,True,
Knuspr,71336,True,
Picnic,71336,True,
REWE,71364,True,
Flink,71364,True,
Knuspr,71364,True,
Picnic,71364,True,
REWE,71384,True,
Flink,71384,True,
Knuspr,71384,True,
Picnic,71384,True,
REWE,71394,True,
Flink,71394,True,
Knuspr,71394,True,
Picnic,71394,True,
REWE,71397,False,
Flink,71397,False,
Knuspr,71397,False,
Picnic,71397,False,
REWE,71404,True,
Flink,71404,True,
Knuspr,71404,True,
Picnic,71404,True,
REWE,71409,False,
Flink,71409,False,
Knuspr,71409,False,
Picnic,71409,False,
REWE,71522,True,
Flink,71522,True,
Knuspr,71522,True,
Picnic,71522,True,
REWE,71540,True,
Flink,71540,True,
Knuspr,71540,True,
Picnic,71540,True,
REWE,71543,False,
Flink,71543,False,
Knuspr,71543,False,
Picnic,71543,False,
REWE,71546,True,
Flink,71546,True,
Knuspr,71546,True,
Picnic,71546,True,
REWE,71549,False,
Flink,71549,False,
Knuspr,71549,False,
Picnic,71549,False,
REWE,71554,True,
Flink,71554,True,
Knuspr,71554,True,
Picnic,71554,True,
REWE,71560,True,
Flink,71560,True,
Knuspr,71560,True,
Picnic,71560,True,
REWE,71563,False,
Flink,71563,False,
Knuspr,71563,False,
Picnic,71563,False,
REWE,71566,True,
Flink,71566,True,
Knuspr,71566,True,
Picnic,71566,True,
REWE,71570,True,
Flink,71570,True,
Knuspr,71570,True,
Picnic,71570,True,
REWE,71573,False,
Flink,71573,False,
Knuspr,71573,False,
Picnic,71573,False,
REWE,71576,True,
Flink,71576,True,
Knuspr,71576,True,
Picnic,71576,True,
REWE,71577,False,
Flink,71577,False,
Knuspr,71577,False,
Picnic,71577,False,
REWE,71579,False,
Flink,71579,False,
Knuspr,71579,False,
Picnic,71579,False,
REWE,71634,True,
Flink,71634,True,
Knuspr,71634,True,
Picnic,71634,True,
REWE,71636,True,
Flink,71636,True,
Knuspr,71636,True,
Picnic,71636,True,
REWE,71638,True,
Flink,71638,True,
Knuspr,71638,True,
Picnic,71638,True,
REWE,71640,True,
Flink,71640,True,
Knuspr,71640,True,
Picnic,71640,True,
REWE,71642,True,
Flink,71642,True,
Knuspr,71642,True,
Picnic,71642,True,
REWE,71665,False,
Flink,71665,False,
Knuspr,71665,False,
Picnic,71665,False,
REWE,71672,True,
Flink,71672,True,
Knuspr,71672,True,
Picnic,71672,True,
REWE,71679,False,
Flink,71679,False,
Knuspr,71679,False,
Picnic,71679,False,
REWE,71686,True,
Flink,71686,True,
Knuspr,71686,True,
Picnic,71686,True,
REWE,71691,False,
Flink,71691,False,
Knuspr,71691,False,
Picnic,71691,False,
REWE,71696,True,
Flink,71696,True,
Knuspr,71696,True,
Picnic,71696,True,
REWE,71701,False,
Flink,71701,False,
Knuspr,71701,False,
Picnic,71701,False,
REWE,71706,True,
Flink,71706,True,
Knuspr,71706,True,
Picnic,71706,True,
REWE,71711,False,
Flink,71711,False,
Knuspr,71711,False,
Picnic,71711,False,
REWE,71717,False,
Flink,71717,False,
Knuspr,71717,False,
Picnic,71717,False,
REWE,71718,True,
Flink,71718,True,
Knuspr,71718,True,
Picnic,71718,True,
REWE,71720,True,
Flink,71720,True,
Knuspr,71720,True,
Picnic,71720,True,
REWE,71723,False,
Flink,71723,False,
Knuspr,71723,False,
Picnic,71723,False,
REWE,71726,True,
Flink,71726,True,
Knuspr,71726,True,
Picnic,71726,True,
REWE,71729,False,
Flink,71729,False,
Knuspr,71729,False,
Picnic,71729,False,
REWE,71732,True,
Flink,71732,True,
Knuspr,71732,True,
Picnic,71732,True,
REWE,71735,False,
Flink,71735,False,
Knuspr,71735,False,
Picnic,71735,False,
REWE,71737,False,
Flink,71737,False,
Knuspr,71737,False,
Picnic,71737,False,
REWE,71739,False,
Flink,71739,False,
Knuspr,71739,False,
Picnic,71739,False,
REWE,72622,True,
Flink,72622,True,
Knuspr,72622,True,
Picnic,72622,True,
REWE,72631,False,
Flink,72631,False,
Knuspr,72631,False,
Picnic,72631,False,
REWE,72636,True,
Flink,72636,True,
Knuspr,72636,True,
Picnic,72636,True,
REWE,72639,False,
Flink,72639,False,
Knuspr,72639,False,
Picnic,72639,False,
REWE,72644,True,
Flink,72644,True,
Knuspr,72644,True,
Picnic,72644,True,
REWE,72649,False,
Flink,72649,False,
Knuspr,72649,False,
Picnic,72649,False,
REWE,72654,True,
Flink,72654,True,
Knuspr,72654,True,
Picnic,72654,True,
REWE,72655,False,
Flink,72655,False,
Knuspr,72655,False,
Picnic,72655,False,
REWE,72657,False,
Flink,72657,False,
Knuspr,72657,False,
Picnic,72657,False,
REWE,72658,True,
Flink,72658,True,
Knuspr,72658,True,
Picnic,72658,True,
REWE,72660,True,
Flink,72660,True,
Knuspr,72660,True,
Picnic,72660,True,
REWE,72663,False,
Flink,72663,False,
Knuspr,72663,False,
Picnic,72663,False,
REWE,72664,True,
Flink,72664,True,
Knuspr,72664,True,
Picnic,72664,True,
REWE,72666,True,
Flink,72666,True,
Knuspr,72666,True,
Picnic,72666,True,
REWE,72667,False,
Flink,72667,False,
Knuspr,72667,False,
Picnic,72667,False,
REWE,72669,False,
Flink,72669,False,
Knuspr,72669,False,
Picnic,72669,False,
REWE,73033,False,
Flink,73033,False,
Knuspr,73033,False,
Picnic,73033,False,
REWE,73035,False,
Flink,73035,False,
Knuspr,73035,False,
Picnic,73035,False,
REWE,73037,False,
Flink,73037,False,
Knuspr,73037,False,
Picnic,73037,False,
REWE,73054,True,
Flink,73054,True,
Knuspr,73054,True,
Picnic,73054,True,
REWE,73061,False,
Flink,73061,False,
Knuspr,73061,False,
Picnic,73061,False,
REWE,73066,True,
Flink,73066,True,
Knuspr,73066,True,
Picnic,73066,True,
REWE,73072,True,
Flink,73072,True,
Knuspr,73072,True,
Picnic,73072,True,
REWE,73079,False,
Flink,73079,False,
Knuspr,73079,False,
Picnic,73079,False,
REWE,73084,True,
Flink,73084,True,
Knuspr,73084,True,
Picnic,73084,True,
REWE,73087,False,
Flink,73087,False,
Knuspr,73087,False,
Picnic,73087,False,
REWE,73092,True,
Flink,73092,True,
Knuspr,73092,True,
Picnic,73092,True,
REWE,73095,False,
Flink,73095,False,
Knuspr,73095,False,
Picnic,73095,False,
REWE,73098,True,
Flink,73098,True,
Knuspr,73098,True,
Picnic,73098,True,
REWE,73099,False,
Flink,73099,False,
Knuspr,73099,False,
Picnic,73099,False,
REWE,73101,False,
Flink,73101,False,
Knuspr,73101,False,
Picnic,73101,False,
REWE,73102,True,
Flink,73102,True,
Knuspr,73102,True,
Picnic,73102,True,
REWE,73104,True,
Flink,73104,True,
Knuspr,73104,True,
Picnic,73104,True,
REWE,73105,False,
Flink,73105,False,
Knuspr,73105,False,
Picnic,73105,False,
REWE,73107,False,
Flink,73107,False,
Knuspr,73107,False,
Picnic,73107,False,
REWE,73108,True,
Flink,73108,True,
Knuspr,73108,True,
Picnic,73108,True,
REWE,73110,True,
Flink,73110,True,
Knuspr,73110,True,
Picnic,73110,True,
REWE,73111,False,
Flink,73111,False,
Knuspr,73111,False,
Picnic,73111,False,
REWE,73113,False,
Flink,73113,False,
Knuspr,73113,False,
Picnic,73113,False,
REWE,73114,True,
Flink,73114,True,
Knuspr,73114,True,
Picnic,73114,True,
REWE,73116,True,
Flink,73116,True,
Knuspr,73116,True,
Picnic,73116,True,
REWE,73117,False,
Flink,73117,False,
Knuspr,73117,False,
Picnic,73117,False,
REWE,73119,False,
Flink,73119,False,
Knuspr,73119,False,
Picnic,73119,False,
REWE,73207,False,
Flink,73207,False,
Knuspr,73207,False,
Picnic,73207,False,
REWE,73230,True,
Flink,73230,True,
Knuspr,73230,True,
Picnic,73230,True,
REWE,73235,False,
Flink,73235,False,
Knuspr,73235,False,
Picnic,73235,False,
REWE,73240,True,
Flink,73240,True,
Knuspr,73240,True,
Picnic,73240,True,
REWE,73249,False,
Flink,73249,False,
Knuspr,73249,False,
Picnic,73249,False,
REWE,73252,True,
Flink,73252,True,
Knuspr,73252,True,
Picnic,73252,True,
REWE,73257,False,
Flink,73257,False,
Knuspr,73257,False,
Picnic,73257,False,
REWE,73262,True,
Flink,73262,True,
Knuspr,73262,True,
Picnic,73262,True,
REWE,73265,False,
Flink,73265,False,
Knuspr,73265,False,
Picnic,73265,False,
REWE,73266,True,
Flink,73266,True,
Knuspr,73266,True,
Picnic,73266,True,
REWE,73268,True,
Flink,73268,True,
Knuspr,73268,True,
Picnic,73268,True,
REWE,73269,False,
Flink,73269,False,
Knuspr,73269,False,
Picnic,73269,False,
REWE,73271,False,
Flink,73271,False,
Knuspr,73271,False,
Picnic,73271,False,
REWE,73272,True,
Flink,73272,True,
